,PC1,PC2
0,0.19647935932460153,0.1383767637844191
1,0.11849915762646487,0.2071273691005572
2,0.12455820691576505,0.19875368223793327
3,0.12010291385092284,0.20317060834972475
4,0.11292913367071562,0.21056250525639927
5,0.11391227859093964,0.20914655816848504
6,0.11439291903493455,0.2038071228808171
7,0.11271780559447779,0.20219292232798958
8,0.10672515993500112,0.2026240564770044
9,0.10744583131575808,0.1975389427947172
10,0.10493308899942139,0.19852288790080713
11,0.10530218086233899,0.1989826616153422
12,0.1066556349424312,0.2004818292665119
13,0.10085366756020052,0.19787868598599284
14,0.1034385605408094,0.19453449027691846
15,0.10443031657365202,0.199245443628377
16,0.10262821188395677,0.2001219297099612
17,0.10570158411639569,0.20398744179535813
18,0.10584965179141463,0.2032968443300811
19,0.09666595681817843,0.20135318918067216
20,0.10101818462311513,0.19420560658454142
21,0.09891309585695447,0.19553962646556722
22,0.10167447869770212,0.20023336026316166
23,0.10602777521496926,0.19342693122830795
24,0.09875607939028096,0.19352354237017563
25,0.10221748917038394,0.19608993450981516
26,0.09789435111523986,0.19243269545132025
27,0.09735368470473786,0.19732487097921317
28,0.09729562409087858,0.19433445195620377
29,0.10096070655600585,0.1883852357701057
30,0.09962875133280795,0.19806350245773266
31,0.10085955554212059,0.19757678772509912
32,0.47470112170900697,0.6271756377704961
33,0.5392523319022723,0.639121680594109
34,0.5407547128250236,0.6372555265894632
35,0.5516129144351354,0.6273733221877235
36,0.554252952461903,0.6282868133106092
37,0.5626092812815303,0.6217868169253516
38,0.5649479754981328,0.6208547703060875
39,0.5664825777822542,0.621289431880755
40,0.5722674676597916,0.6193277249171354
41,0.5731373697197839,0.6107101065230103
42,0.5764952264853634,0.6131935131958804
43,0.5770633756050113,0.6152522928939481
44,0.5768440628080647,0.6140335760394976
45,0.5781001757417513,0.6110450241270245
46,0.5731334785055332,0.616702382264593
47,0.5808546223326535,0.6100388878931747
48,0.5788612712225796,0.6032494010784937
49,0.574718772149079,0.6164857938704746
50,0.584007733403673,0.6128965136263612
51,0.5721117584750817,0.6106726323998134
52,0.5846911225335263,0.6076014755737814
53,0.5767097861817093,0.6114889525436337
54,0.5745870472343532,0.6082648716262619
55,0.5762708968653281,0.6085119119614311
56,0.5832210522057999,0.6078440081462416
57,0.5867065559124366,0.6069799632243129
58,0.5752612401875087,0.6129867742247556
59,0.577880576247484,0.606606384667534
60,0.5864698490309419,0.6033374947096234
61,0.5847695462069555,0.6054091762574993
62,0.5910785108210547,0.6079731792447615
63,0.8449935693890708,0.3550820939848695
64,0.9052727830094291,0.3409940597543556
65,0.6197567713637684,0.4510958876863088
66,0.6222164767831234,0.4536019640746445
67,0.6300701776893934,0.4624495199810887
68,0.6313663199020206,0.45843177855835243
69,0.6403354562786271,0.46204643298798403
70,0.6310854010727742,0.46748341747835376
71,0.6347411457582944,0.4658817804655855
72,0.6382791742715107,0.46451971419153315
73,0.6466659096492454,0.46818812520723896
74,0.6467051696178145,0.46726221159564535
75,0.6511305200364984,0.4715768643715653
76,0.646155321394056,0.4668077424233334
77,0.6420865880614762,0.46631302806018426
78,0.6524898877267842,0.4767599220225644
79,0.6475420132371144,0.47929506704547303
80,0.6556173348976118,0.47432419343944365
81,0.6575744485996129,0.4748366335149257
82,0.6569250950730534,0.47491709874626686
83,0.6637309499262248,0.4757937771828721
84,0.6624046962690114,0.47526745575420154
85,0.6588008660397956,0.47713538383082815
86,0.6530679790875734,0.4731239267034967
87,0.6615123043228417,0.4735333910719432
88,0.659051651426649,0.47426739296712106
89,0.6585869405513178,0.47136365954589005
90,0.6649807642471276,0.4768861221249387
91,0.6691334581499181,0.4806497133136708
92,0.6670115260786043,0.47533494121518394
93,0.6600787901557313,0.4783154337010921
94,0.9894429552081739,0.5794054947060727
95,1.006598955221037,0.5909338971521643
96,1.007883626516259,0.5901703235245933
97,1.0228913061841287,0.5993466872655354
98,1.0350722920490434,0.6087360599889404
99,1.0137265419303845,0.5924340327929091
100,1.0294425144177966,0.5958907759496436
101,1.0446120857643795,0.6091226736485307
102,1.035338492395431,0.6092000734721957
103,1.042037453599759,0.6096229251894306
104,1.055990290499562,0.6181781981858638
105,1.0801986950540567,0.6248541145999572
106,1.0602229361752307,0.6339002836807124
107,1.0912543378129098,0.6338966737935343
108,1.0755756011377777,0.6328361706365031
109,1.0728932221120255,0.6367826569050681
110,1.1004363727341389,0.6445262126364661
111,1.1393820628233238,0.6692373518968983
112,1.1518387721162366,0.6788107003573322
113,1.1572520096332037,0.674634404667573
114,1.1653287523960534,0.6803641053782761
115,1.1697421923783078,0.683956397741892
116,1.1967989320978878,0.6977140895195798
117,1.1882824319557748,0.6894375919791986
118,1.2125725874294442,0.7154716793438777
119,1.2185867143640785,0.710326887790439
120,1.2057760964460855,0.7090007524572409
121,1.2362253877159284,0.7229685019469434
122,1.213150252618856,0.7122757095928208
123,1.2459340050872223,0.7332611144974954
124,1.26133182234577,0.7376656915118553
125,1.5878223491352708,0.7714413910175022
126,1.5829734368164383,0.7736711118801196
127,1.5909654501167576,0.7898982361619525
128,1.5968690099586702,0.789786580535274
129,1.603123205359881,0.7819071198410521
130,1.6169923441601917,0.784341964084222
131,1.6158453390974947,0.7904738712109153
132,1.6233367288697365,0.7973922495777677
133,1.6323950662788982,0.7955820011412348
134,1.6322009509433704,0.7974613997014137
135,1.6269679982571212,0.8039218840642127
136,1.625200537791058,0.8048699086647563
137,1.6202287842828866,0.804186028826811
138,1.6297313650752856,0.8066785895992699
139,1.6298224264746266,0.8074521758657168
140,1.6388426524993074,0.8127558541195299
141,1.6336318406969816,0.8096125495932478
142,1.646079673958766,0.808594383106227
143,1.6337147890501753,0.8135294602865063
144,1.647011921645463,0.8087281416407263
145,1.6432798504243307,0.8098825525906556
146,1.643813385680217,0.8073132332103492
147,1.6480920565710981,0.8191261585199764
148,1.6399188658024555,0.8088322927402113
149,1.6461148806048047,0.8217077796953919
150,1.6373124445491432,0.8083789121685343
151,1.6372519455232917,0.8116121601366626
152,1.6475075066906213,0.8070901854458099
153,1.643842769210809,0.8074544365470075
154,1.6421325591181355,0.8155845608030402
155,1.648136393275032,0.8134633286211581
156,1.9287009719190737,0.8205392736759893
157,1.9213728410621662,0.839306063804742
158,1.9287135130266795,0.8378839543319311
159,1.9267841991783334,0.8355806940961363
160,1.924712967698449,0.8461333146898667
161,2.2124599213006118,0.05856166450787797
162,2.2184378625674808,0.05109790499208897
163,2.222972581637964,0.06007757027890107
164,2.2191523155137456,0.0594671920158815
165,2.226096300678652,0.06577167946531626
166,2.22750952411622,0.060285339861325164
167,2.2238013121791904,0.05660030447400408
168,2.224350774997056,0.05877611173598692
169,2.2255056282936256,0.058530668975913434
170,2.2279667097192988,0.05891799387020854
171,2.2253431615890866,0.060299928420294295
172,2.2392909554409783,0.05913755669164645
173,2.2370103782841806,0.05484745618909024
174,2.2251011236880096,0.060724400981133415
175,2.227376280449776,0.05853215148433275
176,2.296158069810405,0.0046063531181122245
177,2.302811076288268,0.003615186994764968
178,2.298863529174427,0.001982004278242941
179,2.3034771672484706,0.0020376498930241463
180,2.300988233281267,0.005610710773832957
181,2.305192439549745,0.0045865585352665
182,2.30479504649033,0.0008730807905227606
183,2.2947692024306137,0.0013540208132531667
184,2.3016258607095113,0.0003480008344364902
185,2.3034744139202323,0.003775577965637111
186,2.30150954917584,0.0001526067044842097
187,2.564371442287729,0.007694823407229579
188,2.5518633457462774,0.0206315248251399
189,2.570476287051337,0.018195966201875913
190,2.5702618286172783,0.018915631836603122
191,2.5655385327589997,0.02268993858109014
192,2.5634393042033183,0.030572557908438464
193,2.567213490905261,0.02723820076807118
194,2.5707588049611596,0.02085674577284198
195,2.637184375117676,0.03199172682659547
196,2.6376223557017737,0.03954633343243767
197,2.6447089661728898,0.040368881059544906
198,2.639083767785937,0.033916713820703034
199,2.6428586081806222,0.03574116036515197
200,2.6403638550216533,0.03709919580279716
201,2.640950968875533,0.033338327612325046
202,2.6368582329019263,0.03250781971856489
203,2.6425484221509263,0.0338824855470022
204,2.644265139586944,0.036254578823682895
205,2.643397093200682,0.036334352453837745
206,2.6413243597980043,0.03976983628064636
207,2.6471914146755418,0.036688300256899606
208,2.644475144249304,0.03293016361911803
209,2.6457534566290986,0.03750700189955491
210,2.641186866727663,0.028925785492354278
211,2.647598451487459,0.03923626880575899
212,2.6421731429717754,0.03311528749344918
213,2.6403578863591473,0.037085900137618304
214,2.646489511576533,0.032810659923871936
215,2.6433421723441914,0.03121059320485954
216,2.64331011263369,0.03781667092628892
217,2.648363324705031,0.04040230758264098
218,2.9681294963546194,0.08859958455772843
219,2.960187076558478,0.0829054547952481
220,2.9584735914567823,0.0743266359636961
221,2.954474169305121,0.07706700061924672
222,2.963065406536972,0.07329183192731109
223,2.9592664204667494,0.07056804090830389
224,2.954646183201648,0.06387570945079646
225,2.9587594331020566,0.06784154617954506
226,2.968620641773536,0.07867690720768085
227,2.968452906226453,0.07440490731833181
228,2.96565076088693,0.07761721224458863
229,2.9599431778036545,0.07055156812656323
230,2.9781979245633012,0.07641623008635588
231,2.976071937220762,0.07655053017396615
232,2.969619502542543,0.07475484947486598
233,2.973677253394055,0.0738064353377909
234,2.970432372437412,0.07598827725074374
235,2.957596885829187,0.06907236977514208
236,2.972237652995456,0.0743101478961065
237,2.9793130228366755,0.07877867559584098
238,2.9657345561773356,0.06914907909253043
239,2.970674573147979,0.0732140567012652
240,2.9652198469985587,0.06930110817789874
241,2.9689095885393355,0.07149153456918926
242,2.9694086754325664,0.07261019585091391
243,2.9590756232587054,0.06626426510071234
244,2.971726273513407,0.07291582838053283
245,2.979874671326205,0.07598506015779849
246,2.963408750483516,0.0700939678589451
247,2.974785919881588,0.074331667073824
248,2.974755503486738,0.07148843562891784
249,3.281945899799774,0.12495572247254585
250,3.275701727233937,0.11459528437122501
251,3.276818381824521,0.11769073298887472
252,3.2863470781431188,0.1156012894897388
253,3.2777591231059455,0.11606616436976194
254,3.280409391818403,0.10214026406051438
255,3.280062293665133,0.11268721379131211
256,3.283805021238616,0.11421100544717694
257,3.283193850824264,0.10613255977026248
258,3.283687115076567,0.10815128379261199
259,3.289849572264014,0.10949377949121464
260,3.2921638732645495,0.10876183906293771
261,3.2850345909682375,0.11104325829754155
262,3.301361888106354,0.11413776999852153
263,3.2850480469589334,0.10329136212376189
264,3.28586346295806,0.10568620348582117
265,3.285371953326602,0.10565042323669141
266,3.287113274275474,0.10641441003824142
267,3.2891560023526534,0.11001968028487011
268,3.28471593021448,0.10870009131547917
269,3.285730338283715,0.1052057393247326
270,3.286483121087886,0.1063750044513799
271,3.2837616443189193,0.10618619416786237
272,3.2885511437609116,0.10783260754313564
273,3.3027980990422354,0.11372031776281252
274,3.293411071460272,0.10958796682508856
275,3.295858812193988,0.10082649664482296
276,3.2977226615935007,0.10815347720147919
277,3.287792275321389,0.10214934902686626
278,3.2900081018453515,0.10394557630443782
