,PC1,PC2
0,0.43928296736413996,0.43125554743577116
1,0.38375543960583075,0.487247555772051
2,0.3860473236442737,0.48523370319400677
3,0.3832935687939484,0.49147869445338166
4,0.38779991577494827,0.48735897873879985
5,0.39221270916865897,0.5074399044965894
6,0.3869996550216626,0.49175051023914906
7,0.3863530249209417,0.4924126793633332
8,0.39143604627849987,0.49150017569063725
9,0.38174716065969,0.4966109319178229
10,0.3874952420593698,0.49136303434536044
11,0.38991030470400084,0.4891451781771722
12,0.38419279844220655,0.4943350205441003
13,0.38960954047546426,0.49319577822352306
14,0.3924854632270887,0.49059216368428454
15,0.38635349105575084,0.4924242480822145
16,0.3907945844293088,0.48836626374450687
17,0.38172114225505505,0.492855461388357
18,0.3820475827832183,0.49255014055267954
19,0.38580411807889764,0.4891308603839919
20,0.38961807938749154,0.4894317349012133
21,0.38863440641173025,0.4902905635738759
22,0.3866422003282915,0.49209977766436364
23,0.39442073366299896,0.4850753429510696
24,0.3881766504288684,0.49069758712562384
25,0.38819832031913953,0.49439240459930484
26,0.3848922219563624,0.4899832192570862
27,0.382750915784415,0.48824488370545377
28,0.3893373217392767,0.4859756966563703
29,0.3898372930192755,0.48177135897889206
30,0.38270076036030276,0.4919442123301013
31,0.3814440489111864,0.48943969356171185
32,0.11997884160967673,1.098131366711221
33,0.20021046301875292,1.130102025134851
34,0.2895430252293969,1.227843825161477
35,0.34490468977896527,1.284810487901905
36,0.36318150976017166,1.2804613056866314
37,0.4159481347288158,1.3642694153956731
38,0.48503656902742054,1.5508009375071061
39,0.43358753933996874,1.3494432340645164
40,0.43148078751384067,1.3436929604982844
41,0.44799233338095973,1.3717743437382022
42,0.47566716115442387,1.4407770907086448
43,0.46910345748659316,1.413607285568905
44,0.49166502411747565,1.4568841755320272
45,0.484510513398868,1.4430009720626031
46,0.4844881304028903,1.4415280518516789
47,0.4810406326340809,1.4241536102447523
48,0.4873911453273065,1.4455981306534027
49,0.48232581257977286,1.4220426802461288
50,0.46545526457543346,1.3894999305984408
51,0.4791723589239765,1.4133075092211462
52,0.791990705364493,0.9555205959126011
53,0.7358595975940934,0.7817834534556568
54,0.5010029841313529,1.4616964143161288
55,0.5384235436290804,1.6016803807538706
56,0.490750167870197,1.450627271984129
57,0.5381322294087901,1.595447225748709
58,0.7255332822034457,0.7929613926360631
59,0.46722521575220943,1.3873019033695977
60,0.4877777130357655,1.4289919650710496
61,0.49388665387971564,1.4578009189692762
62,0.5004326541991783,1.4612822002662385
63,0.5927859532580978,1.3932644404231804
64,0.6231198014284728,1.3580000995232242
65,0.6735366570325942,1.4260429988409766
66,0.6617358289982643,1.3540876252471932
67,0.7927229194674907,1.689085425150846
68,0.7816835156586688,1.6352517797761528
69,0.7303128517105847,1.453220811584943
70,0.772377806492749,1.5447534326852737
71,0.8044538591009103,1.6588562338235608
72,0.7596786732939175,1.4987845168242733
73,0.7601961325147013,1.4810018399091116
74,0.7890796063029533,1.5482189033293372
75,0.7883067890689458,1.540074375283992
76,0.7772895348801471,1.517863062810264
77,0.7762103830665791,1.5098154528863708
78,0.7808168303662426,1.526022161009363
79,0.7604663740879538,1.493526577499602
80,0.8013927529583147,1.576403002717004
81,1.0792454494123027,1.0381719202813076
82,0.7567646398447384,1.4654211361844007
83,0.7439891677631421,1.4455659173843143
84,0.8280006110980457,1.6798117907004848
85,0.7809350895538053,1.52303095252111
86,0.7677672181166388,1.4917882235314095
87,0.7699448485800147,1.5023640613521627
88,0.7828594932271928,1.524289466581533
89,0.7787777151842693,1.5224042256639527
90,0.7791501823470867,1.5208259065694394
91,0.7655213283605571,1.4796049600201424
92,0.7873060555115303,1.5188852530330572
93,0.7679439710823308,1.4699788921508663
94,1.0313000639062888,1.344538245258901
95,1.148284222340274,1.6021743991946094
96,1.1765787245713684,1.5980381350730235
97,1.1263143937258477,1.4066468749574612
98,1.1538850251317543,1.4432894366948277
99,1.1817246780402815,1.5046822141542802
100,1.2368527873012032,1.649643584968946
101,1.2441012745150024,1.6476244923315626
102,1.1949519660540269,1.4808114817302929
103,1.1883914672272355,1.466801135411401
104,1.2207786448094742,1.5438779827269042
105,1.2743260115933719,1.7102486501370968
106,1.2768065504262396,1.7217921582939988
107,1.2045699522809477,1.482756366945616
108,1.217216673681847,1.5136242634485553
